  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
  0 1563 451 573 1635 1762 1401 1233 1211 1155 1098 856 633 417 285 194  87  40  24  14 
  0 2940 711 639 1397 1807 1204 574 490 468 440 406 366 278 219 162  87  46  30   9 
  0 1632 369 266 610 799 862 952 1189 1196 1039 825 581 435 265 146  92  61  16  17 
  0 2904 561 261 515 626 554 530 665 617 475 339 223 157 117  79  35  17  13   8 
  0 1015 237 168 477 555 580 741 781 797 552 379 272 128  84  37  21  15   2   2 
  0 1582 312  98 238 255 285 389 473 482 358 192 100  44  26  15   4   5   3   1 
  0 454 107 132 327 309 305 279 295 292 199 118  74  35  15  12   2   1   0   0 
  0 464  69  39  65 122  97 177 250 310 230 111  45  22   6   1   0   0   0   0 
  0 150  34  32  87  83  93  76  65  56  55  20   7   3   2   0   0   0   0   0 
  0  66  12  16  16  23  30  46  81  79  46  23   3   1   0   0   0   0   0   0 
  0  30   3   5  14   5   6  15   8  10   9   4   1   0   0   0   0   0   0   0 
  0   7   5   1   1   1   3   4   4   7   4   2   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
  0 1333 345 223 343 501 903 1640 2750 2950 2090 1015 396 145  48  14   1   1   1   1 
  0 931 405 923 2334 2660 1783 1153 892 800 696 573 470 386 291 209  98  55  31   9 
  0 5652 1079 471 949 1228 1009 948 761 602 543 446 348 257 177  81  34  23  14  10 
  0 2383 585 448 991 1322 1051 917 764 734 748 728 617 392 261 155  99  42  19  17 
  0 2516 569 487 1268 1695 1226 893 570 457 436 396 313 213 145  95  46  14  11   2 
  0 1372 299 361 969 1112 911 594 465 421 483 496 418 288 210 134  72  58  18  15 
  0 1086 250 315 857 1169 881 589 383 305 287 248 185 122  82  45  24   8   4   3 
  0 736 201 201 522 648 587 498 360 308 242 196 151  84  69  25  14  12   5   3 
  0 1278 292  52 103 162 191 199 150 142 121  77  73  50  36  16   7   4   1   2 
  0 260  77  21  40 106 217 278 224 221 159 145 100  74  45  22  11   4   1   3 
  0 298  59  12  13  31  42  50  63  47  43  42  30   8   7   8   6   2   0   2 
  0  54  19   3  20  51  58  45  31  22  32  29  19  25  20   6   2   2   2   2 
  0  18   2   3   5  12  10  10  13   5  14   9   4   0   2   1   2   0   0   0 
  0   2   5   1   7   4   9   5   1   1   2   1   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
  0 17919 4187 3521 8421 10701 8878 7819 7426 7015 5896 4401 3124 2044 1393 811 416 225 107  69 

